Unnamed: 0,uf,cod_municipio,municipio,cnpj,farmacia,endereco,bairro,data_credenciamento,tem_numero,geocode_status,endereco_completo,lat,lng
,AL,2704203,LIMOEIRO DE ANADIA,03.402.150/0002-09,DROGARIA VICENTE MAGALHAES LTDA,RUA MAJOR LUIZ CARLOS 50,CENTRO,2014-05-13 00:00:00,True,pendente,"RUA MAJOR LUIZ CARLOS 50, CENTRO, LIMOEIRO DE ANADIA, AL, Brasil",,
,AL,2704302,MACEIO,01.549.008/0001-74,ELIANE GOMES CANABARRO,R GETULIO CORREIA LIMA 239,VERGEL DO LAGO,2013-07-25 00:00:00,True,pendente,"R GETULIO CORREIA LIMA 239, VERGEL DO LAGO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,02.590.340/0001-45,FERNANDO FELINTO RIJO,"STA.LUZIA, Nº 316",TAB.DOS MARTINS,2009-10-15 00:00:00,True,pendente,"STA.LUZIA, Nº 316, TAB.DOS MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,02.961.743/0001-53,DAYANA BORSARI RAMOS & CIA LTDA,AV COMENDADOR LEAO 645,POCO,2015-07-23 00:00:00,True,pendente,"AV COMENDADOR LEAO 645, POCO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,03.004.699/0001-56,DROGA C LTDA,AV DOUTOR DURVAL DE GOIS MONTEIRO 3212,TABULEIRO DO MARTINS,2008-04-04 15:51:33,True,pendente,"AV DOUTOR DURVAL DE GOIS MONTEIRO 3212, TABULEIRO DO MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,03.668.154/0001-44,DROGARIA MACHADO LTDA,AV VEREADOR DARIO MARSIGLIA 304,TABULEIRO DO MARTINS,2012-06-01 00:00:00,True,pendente,"AV VEREADOR DARIO MARSIGLIA 304, TABULEIRO DO MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,04.444.703/0001-60,H. PORTO VIEIRA LTDA,AV PRATAGY 540,BENEDITO BENTES,2009-11-26 00:00:00,True,pendente,"AV PRATAGY 540, BENEDITO BENTES, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0006-17,COMERCIAL DRUGSTORE LTDA,"AVENIDA JUCA SAMPAIO, 154 - LOJA A",FEITOSA,2014-01-24 00:00:00,True,pendente,"AVENIDA JUCA SAMPAIO, 154 - LOJA A, FEITOSA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0008-89,COMERCIAL DRUGSTORE LTDA,"AVENIDA FERNANDES LIMA, 1498",FAROL,2011-11-16 00:00:00,True,pendente,"AVENIDA FERNANDES LIMA, 1498, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0009-60,COMERCIAL DRUGSTORE LTDA,AV TOMAS ESPINDOLA 630,FAROL,2007-07-24 00:00:00,True,pendente,"AV TOMAS ESPINDOLA 630, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0010-01,COMERCIAL DRUGSTORE LTDA,DO COMERCIO,CENTRO,2011-10-21 00:00:00,False,sem_numero,"DO COMERCIO, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0011-84,COMERCIAL DRUGSTORE LTDA,AV LOURIVAL MELO MOTA 13930,CIDADE UNIVERSITARIA,2011-10-21 00:00:00,True,pendente,"AV LOURIVAL MELO MOTA 13930, CIDADE UNIVERSITARIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0012-65,COMERCIAL DRUGSTORE LTDA,"AVENIDA MOREIRA LIMA, 153",CENTRO,2011-10-21 00:00:00,True,pendente,"AVENIDA MOREIRA LIMA, 153, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0013-46,COMERCIAL DRUGSTORE LTDA,AV DOUTOR DURVAL DE GOIS MONTEIRO 4030,SANTA LUCIA,2010-06-02 00:00:00,True,pendente,"AV DOUTOR DURVAL DE GOIS MONTEIRO 4030, SANTA LUCIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0014-27,COMERCIAL DRUGSTORE LTDA,AV FERNANDES LIMA 471,FAROL,2006-03-03 00:00:00,True,pendente,"AV FERNANDES LIMA 471, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0015-08,COMERCIAL DRUGSTORE LTDA,AV JOAO DAVINO 383,MANGABEIRAS,2007-07-24 00:00:00,True,pendente,"AV JOAO DAVINO 383, MANGABEIRAS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,05.230.009/0025-80,COMERCIAL DRUGSTORE LTDA,"RUA BANCARIO RADY GUSMAO DO NASCIMENTO, 124",JATIUCA,2011-10-20 00:00:00,True,pendente,"RUA BANCARIO RADY GUSMAO DO NASCIMENTO, 124, JATIUCA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0005-62,DROGATIM DROGARIAS LTDA,AV FERNANDES LIMA 2576,GRUTA DE LOURDES,2010-08-04 00:00:00,True,pendente,"AV FERNANDES LIMA 2576, GRUTA DE LOURDES, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0012-91,DROGATIM DROGARIAS LTDA,R DEPUTADO JOSE LAGES 427,PONTA VERDE,2010-08-04 00:00:00,True,pendente,"R DEPUTADO JOSE LAGES 427, PONTA VERDE, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0014-53,DROGATIM DROGARIAS LTDA,R JANGADEIROS ALAGOANOS 1300,PAJUCARA,2011-02-17 00:00:00,True,pendente,"R JANGADEIROS ALAGOANOS 1300, PAJUCARA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0018-87,DROGATIM DROGARIAS LTDA,R PADRE SIZENANDO SILVA 92,JACINTINHO,2010-08-04 00:00:00,True,pendente,"R PADRE SIZENANDO SILVA 92, JACINTINHO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0019-68,DROGATIM DROGARIAS LTDA,SIQUEIRA CAMPOS,TRAPICHE DA BARRA,2010-08-04 00:00:00,False,sem_numero,"SIQUEIRA CAMPOS, TRAPICHE DA BARRA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0026-97,DROGATIM DROGARIAS LTDA,AV PRATAGY 588,BENEDITO BENTES,2011-02-17 00:00:00,True,pendente,"AV PRATAGY 588, BENEDITO BENTES, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0030-73,DROGATIM DROGARIAS LTDA,AV COMENDADOR GUSTAVO PAIVA 2990 2990,MANGABEIRAS,2011-02-17 00:00:00,True,pendente,"AV COMENDADOR GUSTAVO PAIVA 2990 2990, MANGABEIRAS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0039-01,DROGATIM DROGARIAS LTDA,AV FERNANDES LIMA 3590,GRUTA DE LOURDES,2011-02-17 00:00:00,True,pendente,"AV FERNANDES LIMA 3590, GRUTA DE LOURDES, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0051-06,DROGATIM DROGARIAS LTDA,AV EMPRESARIO CARLOS DA SILVA NOGUEIRA 4187,JATIUCA,2014-07-01 00:00:00,True,pendente,"AV EMPRESARIO CARLOS DA SILVA NOGUEIRA 4187, JATIUCA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.198.619/0057-93,DROGATIM DROGARIAS LTDA,AV MENINO MARCELO 15,SERRARIA,2014-01-24 00:00:00,True,pendente,"AV MENINO MARCELO 15, SERRARIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0138-06,EMPREENDIMENTOS PAGUE MENOS S/A,AV LUIZ CALHEIROS JUNIOR 20,FAROL,2006-05-15 17:27:21,True,pendente,"AV LUIZ CALHEIROS JUNIOR 20, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0140-20,EMPREENDIMENTOS PAGUE MENOS S/A,AV ALVARO OTACILIO 3.293,PONTA VERDE,2006-05-15 17:45:32,True,pendente,"AV ALVARO OTACILIO 3.293, PONTA VERDE, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0151-83,EMPREENDIMENTOS PAGUE MENOS S/A,R JANGADEIROS ALAGOANOS 1173,PAJUCARA,2006-05-15 16:59:22,True,pendente,"R JANGADEIROS ALAGOANOS 1173, PAJUCARA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0152-64,EMPREENDIMENTOS PAGUE MENOS S/A,AV ENGENHEIRO MARIO DE GUSMAO 441,PONTA VERDE,2006-07-06 10:54:46,True,pendente,"AV ENGENHEIRO MARIO DE GUSMAO 441, PONTA VERDE, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0163-17,EMPREENDIMENTOS PAGUE MENOS S/A,AV FERNANDES LIMA 315,FAROL,2006-05-15 17:04:44,True,pendente,"AV FERNANDES LIMA 315, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0173-99,EMPREENDIMENTOS PAGUE MENOS S/A,AV JOAO DAVINO 266,MANGABEIRAS,2006-05-15 17:18:34,True,pendente,"AV JOAO DAVINO 266, MANGABEIRAS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0182-80,EMPREENDIMENTOS PAGUE MENOS S/A,AV MOREIRA LIMA 263,CENTRO,2006-05-15 17:42:38,True,pendente,"AV MOREIRA LIMA 263, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0186-03,EMPREENDIMENTOS PAGUE MENOS S/A,CJ JOSE TENORIO DE ALBUQUERQUE LINS 4500,SERRARIA,2006-05-15 17:37:42,True,pendente,"CJ JOSE TENORIO DE ALBUQUERQUE LINS 4500, SERRARIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0276-02,EMPREENDIMENTOS PAGUE MENOS S/A,R DEPUTADO JOSE LAGES 627,PONTA VERDE,2006-06-01 08:44:41,True,pendente,"R DEPUTADO JOSE LAGES 627, PONTA VERDE, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0315-45,EMPREENDIMENTOS PAGUE MENOS S/A,AV DOUTOR DURVAL DE GOIS MONTEIRO 10305,TABULEIRO DO MARTINS,2009-09-22 00:00:00,True,pendente,"AV DOUTOR DURVAL DE GOIS MONTEIRO 10305, TABULEIRO DO MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0425-80,EMPREENDIMENTOS PAGUE MENOS S/A,AV JUCA SAMPAIO 2179-A,FEITOSA,2013-03-28 00:00:00,True,pendente,"AV JUCA SAMPAIO 2179-A, FEITOSA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,06.626.253/0563-78,EMPREENDIMENTOS PAGUE MENOS S/A,AV FERNANDES LIMA 3500,GRUTA DE LOURDES,2015-02-06 00:00:00,True,pendente,"AV FERNANDES LIMA 3500, GRUTA DE LOURDES, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,07.120.468/0001-69,ALFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,"AV BELMIRO AMORIM, 1718 - LOJAS 05 E 06",SANTA LUCIA,2014-11-19 00:00:00,True,pendente,"AV BELMIRO AMORIM, 1718 - LOJAS 05 E 06, SANTA LUCIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,07.294.449/0001-59,PATRICIA DA SILVA CARVALHO SENNA,R JORNALISTA JOSE NILTON DE OLIVEIRA CORRE 2528,JACARECICA,2012-02-16 00:00:00,True,pendente,"R JORNALISTA JOSE NILTON DE OLIVEIRA CORRE 2528, JACARECICA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,08.626.608/0001-38,DROGARIA CLIMA BOM LTDA,RUA DR JOAO CRISOSTOMO FARIAS 140 LOT CLIMA BOM,TABULEIRO DOS MATINS,2006-03-03 00:00:00,True,pendente,"RUA DR JOAO CRISOSTOMO FARIAS 140 LOT CLIMA BOM, TABULEIRO DOS MATINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,11.573.307/0003-60,DROGALIMA COMERCIO LTDA,"RUA DURVAL GUIMARAES, S/N - BOX 04",PONTA VERDE,2016-01-20 00:00:00,True,pendente,"RUA DURVAL GUIMARAES, S/N - BOX 04, PONTA VERDE, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,12.057.505/0001-71,R J INACIO COMERCIO LTDA,"AVENIDA MOREIRA LIMA, Nº 150",CENTRO,2014-05-05 00:00:00,True,pendente,"AVENIDA MOREIRA LIMA, Nº 150, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,12.302.253/0001-07,SAMPAIO DE MELO COMERCIO LTDA - FALIDO,"RUA BARAO DE ATALAIA, 705",CENTRO,2010-10-28 13:35:27,True,pendente,"RUA BARAO DE ATALAIA, 705, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,12.302.253/0005-22,SAMPAIO DE MELO COMERCIO LTDA - FALIDO,MOREIRA LIMA,CENTRO,2011-05-04 00:00:00,False,sem_numero,"MOREIRA LIMA, CENTRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,12.499.604/0001-03,DROGARIA COMENDADOR LTDA,AV COMENDADOR LEAO 972,POCO,2012-06-01 00:00:00,True,pendente,"AV COMENDADOR LEAO 972, POCO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,12.622.999/0001-90,DROGARIA BARROS LTDA,R PROFESSOR JOSE DA SILVEIRA CAMERINO 1026,PINHEIRO,2014-07-01 00:00:00,True,pendente,"R PROFESSOR JOSE DA SILVEIRA CAMERINO 1026, PINHEIRO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,13.265.300/0001-44,RENAN OLIVEIRA DE ARAUJO,AV MINISTRO MARIO ANDREAZZA 100,VERGEL DO LAGO,2014-01-14 00:00:00,True,pendente,"AV MINISTRO MARIO ANDREAZZA 100, VERGEL DO LAGO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,13.651.985/0001-67,E L DE ARAUJO FARMACIA,RUA ZACARIAS FONTAN DE MELO 12,TABULEIRO DOS MARTINS,2014-06-09 00:00:00,True,pendente,"RUA ZACARIAS FONTAN DE MELO 12, TABULEIRO DOS MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,15.088.572/0001-41,A M DE ESPINDOLA NETO,AV DOUTOR JULIO MARQUES LUZ 2019,JATIUCA,2014-07-11 00:00:00,True,pendente,"AV DOUTOR JULIO MARQUES LUZ 2019, JATIUCA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,15.494.462/0001-80,FARMACIA SANTA ANITA LTDA,AV FERNANDES LIMA 2654,FAROL,2014-05-02 00:00:00,True,pendente,"AV FERNANDES LIMA 2654, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,15.511.317/0001-60,FARMACIA SAO SEVERINO LTDA,AV DOUTOR DURVAL DE GOIS MONTEIRO 4012,SANTA LUCIA,2014-05-28 00:00:00,True,pendente,"AV DOUTOR DURVAL DE GOIS MONTEIRO 4012, SANTA LUCIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,19.349.994/0002-65,I B DE ALMEIDA TORRES LTDA,DOUTOR ANTONIO GOMES DE BARROS 3954,JATIUCA,2015-07-07 00:00:00,True,pendente,"DOUTOR ANTONIO GOMES DE BARROS 3954, JATIUCA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,19.598.381/0001-80,COSTA FARMA FARMACIA LTDA,"AVENIDA MONTE CASTELO, 773",VERGEL DO LAGO,2015-06-23 00:00:00,True,pendente,"AVENIDA MONTE CASTELO, 773, VERGEL DO LAGO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,24.255.648/0001-77,JARBAS COSTA BRAZ,"JOANA DA SILVA LIMA, Nº 200 CONJ. J. D.LEAO",TAB DOS MARTINS,2010-01-25 15:57:00,True,pendente,"JOANA DA SILVA LIMA, Nº 200 CONJ. J. D.LEAO, TAB DOS MARTINS, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,35.266.097/0001-63,DROGA LUZ LTDA,"RUA CONEGO COSTA, 3877",BEBEDOURO,2015-07-14 00:00:00,True,pendente,"RUA CONEGO COSTA, 3877, BEBEDOURO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,35.729.466/0001-07,MARIA LOURENILDA GOMES DE ARAUJO,AV GOV.AFRANIO LAGES 100 LOJA 2,CAMBONA,2013-10-17 00:00:00,True,pendente,"AV GOV.AFRANIO LAGES 100 LOJA 2, CAMBONA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,40.920.803/0001-89,VIEIRA E SILVA FARMACIA LTDA,R SANTO ANTONIO 846,PONTA GROSSA,2015-03-03 00:00:00,True,pendente,"R SANTO ANTONIO 846, PONTA GROSSA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,41.159.252/0001-45,E TORRES VIEIRA FARMACIA  LTDA,AVE DR. ANDRE PAPINI GOIS QD. A 5 340,CIDADE UNIVERSITARIA,2015-09-30 00:00:00,True,pendente,"AVE DR. ANDRE PAPINI GOIS QD. A 5 340, CIDADE UNIVERSITARIA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,41.182.072/0001-84,MAX DROGARIA LTDA,R SANTO ANTONIO 241,PONTA GROSSA,2008-12-22 00:00:00,True,pendente,"R SANTO ANTONIO 241, PONTA GROSSA, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,41.182.072/0002-65,MAX DROGARIA LTDA,R SANTA ROSA 01,VERGEL DO LAGO,2009-09-25 00:00:00,True,pendente,"R SANTA ROSA 01, VERGEL DO LAGO, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,61.585.865/0335-99,RAIA DROGASIL S/A,AV FERNANDES LIMA 751,FAROL,2008-09-05 14:52:04,True,pendente,"AV FERNANDES LIMA 751, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,61.585.865/1182-33,RAIA DROGASIL S/A,AV FERNANDES LIMA 452,FAROL,2015-06-26 00:00:00,True,pendente,"AV FERNANDES LIMA 452, FAROL, MACEIO, AL, Brasil",,
,AL,2704302,MACEIO,61.585.865/1183-14,RAIA DROGASIL S/A,AV ALMIRANTE ALVARO CALHEIROS 565,JATIUCA,2015-06-16 00:00:00,True,pendente,"AV ALMIRANTE ALVARO CALHEIROS 565, JATIUCA, MACEIO, AL, Brasil",,
,AL,2704401,MAJOR ISIDORO,20.729.815/0001-13,FARMACIA LABOFARMA LTDA,RUA R WALFRIDO JERONIMO DA ROCHA 87,CENTRO,2015-07-06 00:00:00,True,pendente,"RUA R WALFRIDO JERONIMO DA ROCHA 87, CENTRO, MAJOR ISIDORO, AL, Brasil",,
,AL,2704906,MAR VERMELHO,47.502.244/0001-36,J I DA S BARBOSA MEDICAMENTOS,TRA JOSE DELFINO FILHO 59,CENTRO,2023-12-26 00:00:00,True,pendente,"TRA JOSE DELFINO FILHO 59, CENTRO, MAR VERMELHO, AL, Brasil",,
,AL,2704500,MARAGOGI,10.794.275/0001-06,J. L. G. DO NASCIMENTO SILVA DROGARIA,"RUA LUIZ DE HOLANDA, 4",CENTRO,2013-10-22 00:00:00,True,pendente,"RUA LUIZ DE HOLANDA, 4, CENTRO, MARAGOGI, AL, Brasil",,
,AL,2704500,MARAGOGI,10.794.275/0002-89,J. L. G. DO NASCIMENTO SILVA DROGARIA,"RUA LUIZ DE HOLANDA, 4",CENTRO,2013-10-23 00:00:00,True,pendente,"RUA LUIZ DE HOLANDA, 4, CENTRO, MARAGOGI, AL, Brasil",,
,AL,2704609,MARAVILHA,03.924.692/0001-52,ROZILEIDE MATIAS DE AZEVEDO MELO,RUA SAGRADA FAMILIA 04,CENTRO,2014-07-22 00:00:00,True,pendente,"RUA SAGRADA FAMILIA 04, CENTRO, MARAVILHA, AL, Brasil",,
,AL,2704708,MARECHAL DEODORO,00.278.292/0001-29,DROGARIA ALAGOANA LTDA,RUA DOS CAJUEIROS 65,TAPERAGUA,2013-02-07 00:00:00,True,pendente,"RUA DOS CAJUEIROS 65, TAPERAGUA, MARECHAL DEODORO, AL, Brasil",,
,AL,2704708,MARECHAL DEODORO,08.610.677/0001-53,ARCANJO FARMACIA LTDA,RUA RUA BARAO DE ALAGOAS 04,CENTRO,2013-01-02 00:00:00,True,pendente,"RUA RUA BARAO DE ALAGOAS 04, CENTRO, MARECHAL DEODORO, AL, Brasil",,
,AL,2704807,MARIBONDO,35.565.548/0001-63,JOSE CARLOS FERNANDES DOS SANTOS,RUA COMERCIO 29,CENTRO,2009-08-27 14:37:21,True,pendente,"RUA COMERCIO 29, CENTRO, MARIBONDO, AL, Brasil",,
,AL,2705002,MATA GRANDE,02.461.250/0001-54,FARMACIA FARIAS LTDA,RUA UBALDO MALTA 84,CENTRO,2014-01-27 00:00:00,True,pendente,"RUA UBALDO MALTA 84, CENTRO, MATA GRANDE, AL, Brasil",,
,AL,2705101,MATRIZ DE CAMARAGIBE,11.914.472/0001-76,D M DA SILVA SANTOS FARMACIA,ANTONIO MANOEL DOS SANTOS,CENTRO,2025-06-10 00:00:00,False,sem_numero,"ANTONIO MANOEL DOS SANTOS, CENTRO, MATRIZ DE CAMARAGIBE, AL, Brasil",,
,AL,2705200,MESSIAS,07.978.167/0001-70,P. R. FERNANDES DE BARROS,RUA FLORIANO PEIXOTO 268,CONJ. TEOTONIO VILELA,2012-12-27 00:00:00,True,pendente,"RUA FLORIANO PEIXOTO 268, CONJ. TEOTONIO VILELA, MESSIAS, AL, Brasil",,
,AL,2705309,MINADOR DO NEGRAO,41.701.912/0001-78,BELLA FARMA FARMACIA LTDA.,RUA BELARMINO VIEIRA BARROS 204,CENTRO,2023-09-29 00:00:00,True,pendente,"RUA BELARMINO VIEIRA BARROS 204, CENTRO, MINADOR DO NEGRAO, AL, Brasil",,
,AL,2705408,MONTEIROPOLIS,20.708.908/0001-61,TORRES E BEZERRA COMERCIO DE MEDICAMENTOS LTDA,RUA DO COMERCIO 73,CENTRO,2024-05-06 00:00:00,True,pendente,"RUA DO COMERCIO 73, CENTRO, MONTEIROPOLIS, AL, Brasil",,
,AL,2705408,MONTEIROPOLIS,24.072.984/0001-84,FARMACIA AGRAMED LTDA,RUA ANTONIO PRUDENTE DE MELO 51,CENTRO,2023-10-30 00:00:00,True,pendente,"RUA ANTONIO PRUDENTE DE MELO 51, CENTRO, MONTEIROPOLIS, AL, Brasil",,
,AL,2705507,MURICI,09.634.679/0001-45,PINO E OLIVEIRA FARMACIA LTDA,RUA FIRMINO DE QUEIROZ 88-A,CENTRO,2011-09-23 00:00:00,True,pendente,"RUA FIRMINO DE QUEIROZ 88-A, CENTRO, MURICI, AL, Brasil",,
,AL,2705606,NOVO LINO,17.410.735/0002-77,FARMACIA A&D LTDA,FLORIANO PEIXOTO 257,CENTRO,2015-05-19 00:00:00,True,pendente,"FLORIANO PEIXOTO 257, CENTRO, NOVO LINO, AL, Brasil",,
,AL,2705705,OLHO D'AGUA DAS FLORES,07.228.033/0001-32,NADIRA FERNANDES BRITO DOS SANTOS,PRACA JOSE AMORIM 96,CENTRO,2014-02-04 00:00:00,True,pendente,"PRACA JOSE AMORIM 96, CENTRO, OLHO D'AGUA DAS FLORES, AL, Brasil",,
,AL,2705804,OLHO D'AGUA DO CASADO,00.284.937/0001-36,ELIZANGELA SILVA,RUA JOAO FRANCISCO SOARES 22,CENTRO,2023-12-14 00:00:00,True,pendente,"RUA JOAO FRANCISCO SOARES 22, CENTRO, OLHO D'AGUA DO CASADO, AL, Brasil",,
,AL,2705804,OLHO D'AGUA DO CASADO,21.371.749/0001-15,A J P DOS SANTOS FARMACIA,RUA PRES CASTELO BRANCO 26,CENTRO,2024-05-15 00:00:00,True,pendente,"RUA PRES CASTELO BRANCO 26, CENTRO, OLHO D'AGUA DO CASADO, AL, Brasil",,
,AL,2706109,OURO BRANCO,03.302.830/0001-61,M J A DA SILVA FARMACIA LTDA,SEBASTIAO VIEIRA DA ROCHA,LUIZ GONZ. CARV.,2025-06-10 00:00:00,False,sem_numero,"SEBASTIAO VIEIRA DA ROCHA, LUIZ GONZ. CARV., OURO BRANCO, AL, Brasil",,
,AL,2706307,PALMEIRA DOS INDIOS,06.198.619/0028-59,DROGATIM DROGARIAS LTDA,"AVENIDA VIEIRA DE BRITO, Nº 55",SAO CRISTOVAO,2014-01-24 00:00:00,True,pendente,"AVENIDA VIEIRA DE BRITO, Nº 55, SAO CRISTOVAO, PALMEIRA DOS INDIOS, AL, Brasil",,
,AL,2706307,PALMEIRA DOS INDIOS,08.414.187/0001-81,FARMACIA FERREIRA LTDA,"DA INDEPENDENCIA, 298",CENTRO,2011-02-18 00:00:00,True,pendente,"DA INDEPENDENCIA, 298, CENTRO, PALMEIRA DOS INDIOS, AL, Brasil",,
,AL,2706307,PALMEIRA DOS INDIOS,11.573.307/0001-06,DROGALIMA COMERCIO LTDA,AVENIDA VIEIRA DE BRITO 59,SAO CRISTOVAO,2014-10-27 00:00:00,True,pendente,"AVENIDA VIEIRA DE BRITO 59, SAO CRISTOVAO, PALMEIRA DOS INDIOS, AL, Brasil",,
,AL,2706406,PAO DE ACUCAR,02.778.153/0001-90,REDE FARMA FARMACIA E DROGARIA LTDA,BRAULIO CAVALCANTE,CENTRO,2014-09-05 00:00:00,False,sem_numero,"BRAULIO CAVALCANTE, CENTRO, PAO DE ACUCAR, AL, Brasil",,
,AL,2706422,PARICONHA,08.529.011/0002-56,EDLA ALESSANDRA BORGES MACHADO DE OLIVEIRA LTDA,RUA CICERO TEIXEIRA SN,CENTRO,2024-03-26 00:00:00,False,sem_numero,"RUA CICERO TEIXEIRA SN, CENTRO, PARICONHA, AL, Brasil",,
,AL,2706422,PARICONHA,32.265.283/0003-51,M C GALDINO ANJOS - FARMACIA,RUA CICERO TEIXEIRA LIMA 8,CENTRO,2024-04-16 00:00:00,True,pendente,"RUA CICERO TEIXEIRA LIMA 8, CENTRO, PARICONHA, AL, Brasil",,
,AL,2706448,PARIPUEIRA,15.088.572/0002-22,A M DE ESPINDOLA NETO,RUA NOVA 222,CENTRO,2015-01-15 00:00:00,True,pendente,"RUA NOVA 222, CENTRO, PARIPUEIRA, AL, Brasil",,
,AL,2706505,PASSO DE CAMARAGIBE,17.410.735/0001-96,FARMACIA A&D LTDA,FERNANDES LIMA 34/A,CENTRO,2014-05-13 00:00:00,True,pendente,"FERNANDES LIMA 34/A, CENTRO, PASSO DE CAMARAGIBE, AL, Brasil",,
,AL,2706604,PAULO JACINTO,03.475.088/0001-96,MARIA ZILDA DE ASSUNCAO TENORIO,"TR SAO SEBASTIAO, 08",CENTRO,2015-06-02 00:00:00,True,pendente,"TR SAO SEBASTIAO, 08, CENTRO, PAULO JACINTO, AL, Brasil",,
,AL,2706703,PENEDO,06.198.619/0060-99,DROGATIM DROGARIAS LTDA,AVE WANDERLEY 559,SANTA LUCIA,2014-12-02 00:00:00,True,pendente,"AVE WANDERLEY 559, SANTA LUCIA, PENEDO, AL, Brasil",,
,AL,2706703,PENEDO,08.369.706/0001-37,A C G VILELA DE ALMEIDA,"AV FLORIANO PEIXOTO, 38",CENTRO,2010-03-18 00:00:00,True,pendente,"AV FLORIANO PEIXOTO, 38, CENTRO, PENEDO, AL, Brasil",,
,AL,2706802,PIACABUCU,51.004.107/0001-49,ERNANI SIMOES CALUMBY,SENADOR FRANCISCO SILVA,CENTRO,2025-04-14 00:00:00,False,sem_numero,"SENADOR FRANCISCO SILVA, CENTRO, PIACABUCU, AL, Brasil",,
